Dates,ABE.MC.Adjusted,ANA.MC.Adjusted,ACX.MC.Adjusted,ACS.MC.Adjusted,AENA.MC.Adjusted,AMS.MC.Adjusted,MTS.MC.Adjusted,COL.MC.Adjusted,SAB.MC.Adjusted,SAN.MC.Adjusted,BKIA.MC.Adjusted,BKT.MC.Adjusted,BBVA.MC.Adjusted,CABK.MC.Adjusted,CLNX.MC.Adjusted,DIA.MC.Adjusted,ENG.MC.Adjusted,ELE.MC.Adjusted,FER.MC.Adjusted,SGRE.MC.Adjusted,GAS.MC.Adjusted,GRF.MC.Adjusted,IBE.MC.Adjusted,ITX.MC.Adjusted,IDR.MC.Adjusted,IAG.MC.Adjusted,MAP.MC.Adjusted,TL5.MC.Adjusted,MEL.MC.Adjusted,MRL.MC.Adjusted,REE.MC.Adjusted,REP.MC.Adjusted,TRE.MC.Adjusted,TEF.MC.Adjusted,VIS.MC.Adjusted
2013-07-17,10.395784,28.714302,6.023478,16.27002,NA,22.708172,18.867401,3.043863,0.971188,3.527106,2.218403,2.450091,4.840405,1.972384,NA,4.792603,13.050548,10.926044,10.481815,4.07797,9.985517,13.969577,3.107643,16.354853,9.846635,2.775558,2.014466,6.494704,5.92683,NA,4.42271,12.728024,29.603254,6.677391,32.85083
2013-07-18,10.346303,28.259975,6.072986,16.764912,NA,22.805994,19.293669,3.027893,1.001975,3.592097,2.283201,2.658462,4.978703,2.036489,NA,4.900949,13.408095,11.178708,10.727319,4.155444,10.306479,14.103638,3.170333,16.449957,10.0754,2.871568,2.059333,6.714689,6.147408,NA,4.414958,13.014482,30.087593,6.771072,32.914711
2013-07-19,10.277715,27.144083,6.025128,16.764912,NA,22.374689,19.393265,3.017256,0.996078,3.56924,2.283201,2.627207,4.964105,2.045088,NA,4.921264,13.529662,11.240166,10.777251,4.238201,10.395636,13.967305,3.176032,16.356524,10.114339,2.925683,2.032717,6.805777,5.993963,NA,4.496301,12.921577,29.862123,6.789532,33.06802
2013-07-22,10.201615,28.088606,6.138997,16.863073,NA,22.067883,19.217943000000002,3.033216,0.996078,3.58424,2.306072,2.677562,4.948738,2.050561,NA,4.855241,13.418824,11.301624,10.681548,4.346488,10.349275,14.060467,3.189873,16.32482,10.090002,2.923064,2.043364,6.816088,5.965192,NA,4.509777,13.060935,29.745216,6.879115,33.085052
2013-07-23,10.277715,29.072981,6.424492,17.194359,NA,21.938932,19.538649,3.0545,1.004594,3.663505,2.450916,2.733127,5.118536,2.0560330000000002,NA,4.863705,13.712013,11.451859,10.694031,4.286622,10.367107,14.065008,3.222439,16.306465,10.270094,2.901244,2.02055,6.766248,5.984372,NA,4.436186,13.219647,29.966507,7.036422,32.799728
2013-07-24,10.456617,28.933496,6.328778,17.53792,NA,22.081223,19.456957,3.219465,1.028824,3.75563,2.496656,2.782616,5.256066,2.149844,NA,4.951735,13.300834,11.506489,10.92289,4.978609,10.645275,14.185436,3.251749,16.498339,10.22142,2.958849,2.065417,6.788591,6.051505,NA,4.327354,13.428683,30.338116,7.026116,32.893414
2013-07-25,10.532798,28.61467,6.225636,17.591089,NA,22.490297,19.445021,3.091753,1.039959,3.856321,2.591949,2.856414,5.34058,2.163135,NA,4.931421,13.22932,11.588431,10.981146,4.968045,10.573949,14.196798,3.284315,16.551737,10.299297,2.926555,2.047927,6.616727,6.099457,NA,4.333573,13.537074,30.580284,7.138924,32.799728
2013-07-26,10.525205,29.112839,6.267718,17.787413,NA,22.219061,19.698021,3.187535,1.027514,3.89203,2.57289,2.880723,5.435851,2.192841,NA,4.883173,13.179265,11.663551,10.910406,5.016466,10.805755,14.178622,3.330723,16.660189,9.929379,2.917827,2.042604,6.563449,6.113842,NA,4.355878,13.664818,30.546886,7.22102,32.412189
2013-07-29,10.582281,28.98929,6.337029,17.86512,NA,22.285761,19.819435,3.118361,1.010482,3.892742,2.515714,2.872041,5.432778,2.161571,NA,5.021991,13.193568,11.697694,11.064367,4.91258,10.6952,14.121816,3.321767,16.935497,9.846635,2.944012,2.046405,6.573761,6.089866,NA,4.386972,13.711271,30.734774,7.224409,32.493111
2013-07-30,10.784043,28.132444,6.413765,17.783321,NA,22.757343,19.757702,3.150291,1.001315,3.922737,2.450916,2.969281,5.440461,2.190233,NA,5.231065,13.197143,11.793297,11.126784,4.98125,10.919875,14.333132,3.363288,17.177433,9.851502,2.923937,2.076064,6.675161,6.185769,NA,4.403018,13.862246,30.77235,7.330439,32.288689
2013-07-31,10.624166,28.156355,6.355182,17.668802,NA,23.192999,19.721893,3.134321,1.007213,3.923454,2.527149,2.971018,5.46889,2.206951,NA,5.271695,13.272228,11.923042,10.652418,4.886168,10.912744,14.410387,3.378757,16.718592,9.929379,2.909972,2.091273,6.71297,6.47348,NA,4.348623,13.928051,28.622049,7.326981,32.974327
2013-08-01,10.635599,28.766115,6.382411,17.852852,NA,23.327736,18.988913,3.208828,1.039959,3.951299,2.591949,3.085621,5.544184,2.261091,NA,5.320788,13.282956,12.220097,10.831347,5.170534,10.976936,14.88528,3.409696,16.993895,10.026727,2.976306,2.165038,6.748203,6.713238,NA,4.351193,14.10999,28.363174,7.419316,34.085823
2013-08-02,10.586118,28.630613,6.403039,17.906021,NA,23.43553,18.825626,3.176898,1.053704,3.959875,2.591949,3.040474,5.562624,2.266664,NA,5.323328,13.172114,12.066447,10.910406,5.233042,11.005467,15.051151,3.419466,17.169086,10.172747,3.187528,2.182529,6.745624,6.698853,NA,4.353266,14.137087,27.93729,7.429552,34.068787
2013-08-05,10.563253,29.033131,6.423667,17.991911,NA,23.300789,19.000849,3.091753,1.060911,3.92845,2.599571,3.03266,5.516525,2.266664,NA,5.348721,13.139935,12.069863,10.918728,5.488356,10.873512,14.858013,3.408881,17.127375,11.107277,3.299248,2.166559,6.874522,6.78996,NA,4.353266,14.191281,27.640835,7.422703,33.753647
2013-08-06,10.753589,28.546919,6.403039,17.995998,NA,23.121138,18.38341,3.081107,1.049775,3.92845,2.611006,2.958862,5.460438,2.259499,NA,5.247993,12.911103,11.99133,10.868796,5.282344,10.866381,14.951175,3.403183,17.310915,11.243563,3.25037,2.150589,6.857336,6.78996,NA,4.342403,13.997728,26.922676,7.371453,33.872894
2013-08-07,10.711699,29.272245,6.407165,18.012362,NA,22.905558,18.401411,3.091753,1.120506,3.959156,2.649123,2.999668,5.483487,2.336726,NA,5.254766,13.100603,11.38357,10.727319,5.282344,10.941274,14.819386,3.416209,17.310915,10.975858,3.242515,2.172642,6.810933,6.76119,NA,4.292653,14.032568,27.774445,7.426162,33.821789
2013-08-08,10.669812,30.567476,6.489678,18.3232,NA,22.667517,19.158264,3.198182,1.229221,4.019144,2.851143,3.082148,5.593357,2.39166,NA,5.267462,13.143511,12.298628,11.010273,5.429369,11.130283,14.833017,3.444704,17.260857,11.151083,3.277428,2.203061,6.841009,6.934801,NA,4.353266,13.982245,28.121004,7.470634,34.145439
2013-08-09,10.711699,31.017824,6.695962,18.27821,NA,22.52829,20.205883,3.224788,1.294054,4.049857,2.91213,3.133373,5.726275,2.421915,NA,5.34195,13.107757,12.209852,11.047724,5.418805,11.105322,14.748948,3.46343,17.219147,11.097542,3.287029,2.194696,6.868506,6.838351,NA,4.353266,14.067409,28.751484,7.494565,33.791977
2013-08-12,10.551824,31.671419,6.721541,18.413179,NA,22.483374,20.634108,3.283326,1.2796400000000001,4.044855,2.961682,3.211512,5.713215,2.43943,NA,5.309784,12.982615,12.189365,11.072691,5.419685,11.016165,14.637609,3.449589,17.260857,11.087808,3.183164,2.189373,6.816088,6.804592,NA,4.334609,14.032568,28.492607,7.46033,33.928246
2013-08-13,10.574686,31.818874,6.766098,18.6504,NA,22.442955,20.843182,3.272679,1.282918,4.06485,3.003611,3.316565,5.762386,2.474461,NA,5.326714,12.807414,12.291799,11.06853,5.458422,11.169514,14.542174,3.457731,17.344282,11.243563,3.281792,2.170361,6.811792,6.862463,NA,4.336682,14.106116,28.659622,7.48426,34.085823
2013-08-14,10.601304,32.420662,6.790852,18.548151,NA,22.501341,21.14197,3.251395,1.300601,4.109838,3.156078,3.320906,5.816168,2.504715,NA,5.415591,12.936132,12.4352,11.026917,5.432891,11.137417,14.619431,3.452031,17.310915,11.613481,3.24077,2.186331,6.81437,6.732255,NA,4.365704,13.974504,28.709728,7.48087,34.043236
2013-08-15,10.479479,31.970316,6.766098,18.617682,NA,22.375584,20.663948,3.192858,1.309767,4.060567,3.178948,3.31396,5.780058,2.484015,NA,5.299627,12.768084,12.407887,11.014433,5.447858,11.05896,14.428563,3.456103,17.335939,11.511266000000001,3.160471,2.156673,6.728438,6.597224,NA,4.321135,13.947404,28.542711,7.453482,34.026207
2013-08-16,10.429998,33.118095,6.789202,18.728109,NA,22.294746,20.932796,3.182211,1.342514,4.156262,3.25137,3.346953,5.883014,2.524619,NA,5.395276,12.828867,12.558121,11.056046,5.393273,11.162381,14.3604,3.493554,17.14406,11.584276,3.155233,2.170361,6.717267,6.727432,NA,4.333573,14.009343,28.530186,7.511649,34.153965
2013-08-19,10.346303,32.679707,6.809005,18.535879,NA,22.115088,20.275541,3.166251,1.268514,4.037717,3.053163,3.172442,5.730118,2.398826,NA,5.307245,12.785959,12.414715,10.956181,5.015586,10.934141,14.31268,3.447961,17.135723,11.652419,3.151742,2.144505,6.690629,6.717787,NA,4.271382,13.657075,28.38405,7.371453,34.051754
2013-08-20,10.232071,31.233034,6.689361,18.151423,NA,21.881544,19.638245,3.091753,1.210228,3.949158,3.022669,3.058707,5.652518,2.302491,NA,5.148112,12.693,12.387401,10.827184,4.883527,10.795055,14.087731,3.402368,16.868755,11.331175,3.122066,2.092033,6.514469,6.539353,NA,4.21591,13.494492,27.945641,7.262036,34.026207
2013-08-21,10.197778,31.2689,6.629127,18.139153,NA,21.854595,19.588448,3.081107,1.194506,3.923454,2.9578700000000002,3.099512,5.608724,2.297714,NA,5.152345,12.628637,12.315699,10.777251,4.927547,10.848551,14.019566,3.3812,16.751957,11.282501,3.114211,2.061615,6.460332,6.558644,NA,4.183821,13.405458,27.866306,7.231257,33.992126
2013-08-22,10.376759,32.384792,6.719065,18.449989,NA,22.281267,20.056488,3.251395,1.223974,4.002719,3.015046,3.21238,5.723971,2.327968,NA,5.250533,12.875348,12.558121,10.910406,5.106266,11.112453,14.008205,3.436563,17.269203,11.501531,3.180545,2.11789,6.687191,6.72261,NA,4.247543,13.63385,28.480085,7.313355,34.017677
2013-08-23,10.338628,32.564133,6.766098,18.597233,NA,22.35762,20.395096,3.262042,1.23053,4.045566,2.935,3.224534,5.847671,2.340706,NA,5.280159,12.778811,12.58885,10.939534,5.13884,11.108888,14.087731,3.470758,17.07732,11.496665,3.210221,2.117128,6.733594,6.712965,NA,4.254799,13.835146,28.563591,7.354369,34.056011
2013-08-26,10.216803,32.424644,6.683586,18.437721,NA,22.222881,20.175945,3.192858,1.235109,4.01343,2.862578,3.170706,5.784667,2.320006,NA,5.264922,12.70015,12.561535,10.84383,5.105385,10.937707,14.037744,3.460174,17.185778,11.48693,3.198874,2.084429,6.611571,6.655094,NA,4.219061,13.800308,28.375698,7.371453,34.073048
2013-08-27,9.992258,31.169266,6.593646,17.856943,NA,21.863579,19.652138,3.155605,1.156522,3.865608,2.668182,2.983172,5.56877,2.245167,NA,5.082936,12.399807,12.179123,10.669064,4.66607,10.770092,13.594662,3.386085,16.751957,11.311705,3.037403,1.999257,6.323701,6.423613,NA,4.167733,13.587397,28.108477,7.190243,33.711067
2013-08-28,9.893293,31.818874,6.539186,17.795589,NA,21.625536,19.69998,3.123684,1.162419,3.874176,2.721546,3.023978,5.593357,2.273829,NA,4.977129,12.23176,12.27814,10.54423,4.725057,10.85925,13.476506,3.383643,16.64851,11.263031,2.920446,1.982527,6.352058,6.452548,NA,4.193646,14.020955,28.091774,7.162923,33.625889
2013-08-29,10.133107,30.846458,6.504531,17.7097,NA,22.191441,19.608305,3.091753,1.165697,3.877749,2.706299,3.063047,5.640992,2.287364,NA,5.136262,12.396233,12.291799,10.606647,4.817498,10.798622,13.946856,3.369802,16.793671,11.292236,2.994635,2.009143,6.448302,6.611692,NA,4.162552,13.928051,28.175283,7.145771,33.770687
2013-08-30,10.171157,30.85841,6.484728,17.427492,NA,21.953405,19.305605,3.075783,1.142117,3.813475,2.68724,2.938893,5.547258,2.237206,NA,5.061775,12.285393,12.025476,10.444364,4.66607,10.570383,13.810521,3.266404,16.710245,10.674084,2.931792,1.93842,6.352058,6.563466,NA,4.067713,13.591269,27.599085,7.026116,33.617382
2013-09-02,10.220639,30.842472,6.488853,17.570641,NA,22.151024,20.036533,3.176898,1.165697,3.889888,2.668182,3.027452,5.671726,2.284976,NA,5.178585,12.485618,12.090348,10.523425,4.771718,10.613179,13.7469,3.281059,17.018925,10.932052,3.045259,1.983287,6.410491,6.645449,NA,4.110726,13.827404,27.895533,7.135534,33.89418
2013-09-03,10.239664,31.48012,6.569716,17.762869,NA,22.42948,20.166065,3.182211,1.157831,3.870603,2.68724,3.024846,5.694775,2.27781,NA,5.12949,12.378355000000001,12.083521,10.523425,4.726817,10.54542,13.724176,3.281059,17.160746,10.902848,3.024311,1.98785,6.505016,6.664739,NA,4.094143,13.85837,28.087597,7.156075,33.838825
2013-09-04,10.308171,31.125425,6.569716,17.713793,NA,22.348633,20.265659,3.150291,1.1598,3.891318,2.759662,3.089962,5.746252,2.292141,NA,5.153191,12.521375,12.10742,10.456847,4.659027,10.474092,13.667374,3.291643,17.436052,10.839573,3.002491,1.996976,6.522203,6.655094,NA,4.098289,14.044184,28.242088,7.169702,33.702549
2013-09-05,10.494748,30.647192,6.611798,17.901934,NA,22.348633,20.554371,3.251395,1.165697,3.914168,2.874013,3.076939,5.809255,2.280995,NA,5.205671,12.517797,12.110835,10.552551,4.718014,10.527588,13.633289,3.303041,17.319258,10.562135,3.106356,2.02055,6.616727,6.68403,NA,4.070823,14.11386,28.475904,7.296272,33.864376
2013-09-06,10.597467,32.743473,6.643978,18.405003,NA,22.299232,20.693884,3.187535,1.176823,3.972014,2.915942,3.078676,5.869951,2.30488,NA,5.249687,12.642941,12.428374,10.585842,4.75499,10.638141,13.846876,3.340492,17.611246,10.669216,3.129922,2.038801,6.66399,6.775657,NA,4.145967,14.218379,28.379875,7.412468,33.987877
2013-09-09,10.551824,32.428631,6.721541,18.2414,NA,22.303724,20.803364,3.187535,1.179442,3.957013,2.874013,3.129031,5.853817,2.312045,NA,5.258997,12.49992,12.346428,10.54423,4.736502,10.588214,13.640105,3.339678,17.611246,10.751961,3.16658,2.03652,6.754218,6.698497,NA,4.097252,14.086763,28.526014,7.385149,33.82605
2013-09-10,10.711699,33.385109,6.796628,18.511341,NA,22.402533,21.211628,3.224788,1.194506,4.056283,2.896883,3.238426,5.990577,2.369368,NA,5.338564,12.44629,12.469345,10.806378,4.882647,10.655972,13.919588,3.395855,18.036718,11.005063,3.314959,2.087471,6.812651,6.462193,NA,4.129901,14.280318,28.584463,7.511649,34.256172
2013-09-11,10.818258,35.688633,6.793327,18.809912,NA,22.240845,21.261524,3.251395,1.309767,4.095555,2.988364,3.303542,6.069714,2.519842,NA,5.358032,12.389083,12.554706,10.968662,5.0015,10.67737,13.983211,3.447147,17.861526,11.13648,3.238151,2.11789,6.798903,6.621336,NA,4.135603,14.330641,28.642921,7.573206,34.537235
2013-09-12,10.810662,35.764355,6.790852,19.071671,NA,22.505833,20.892981,3.230112,1.308458,4.116982,3.117961,3.305279,6.104288,2.507104,NA,5.454527,12.346174,12.599093,11.014433,5.147645,10.688068,14.042287,3.452031,17.953295,11.131614,3.266082,2.123213,6.840149,6.732255,NA,4.156332,14.346126,28.463381,7.627913,34.656475
2013-09-13,10.863982,34.772007,6.712465,18.912163,NA,22.555231,20.902958,3.283326,1.223323,4.117693,3.015046,3.320038,6.105825,2.490385,NA,5.367343,12.449865,12.571777,11.11014,5.207511,10.688068,14.010477,3.450403,18.353741,11.097542,3.280919,2.106483,6.874522,6.751545,NA,4.228887,14.334511,28.379875,7.658623,34.767197
2013-09-16,10.936325,34.516941,6.807355,18.895802,NA,23.157068,21.181787,3.283326,1.264805,4.134836,3.026481,3.32872,6.140399,2.481627,NA,5.417284,12.617915,12.889315,11.097657,5.237444,10.784357,14.178622,3.459359,18.462193,11.253298,3.38653,2.124733,6.858195,7.040897,NA,4.257411,14.226121,29.260876,7.733873,35.635952
2013-09-17,10.993402,34.684326,6.749596,19.100302,NA,22.919027,21.261524,3.278002,1.257071,4.131264,2.965494,3.326984,6.138863,2.502326,NA,5.427442,12.664394,13.179538,11.15175,5.165252,10.830719,14.249058,3.460174,18.387108,11.165685,3.42668,2.12017,6.8771,6.992671,NA,4.304053,14.106116,29.436241,7.706555,35.180279
2013-09-18,11.050479,34.094501,6.782601,19.165741,NA,22.815727,21.13199,3.389754,1.265508,4.198396,3.037916,3.418146,6.298673,2.54532,NA,5.544251,12.62149,13.179538,11.06853,5.184621,10.709468,14.333132,3.481341,18.537275,11.121879,3.379548,2.134619,6.889989,7.132524,NA,4.306624,13.986116,29.661711,7.747569,35.265453
2013-09-19,11.153275,34.162247,6.919572,19.259809,NA,22.815727,21.610012,3.379107,1.301366,4.246957,3.156078,3.549245,6.346309,2.589108,NA,5.627203,12.750207,13.128322,11.043563,5.215435,10.634576,14.401298,3.513093,18.912691,11.214358,3.360346,2.081387,6.777419,6.992671,NA,4.333573,14.210637,29.227474,7.7715,36.014965
2013-09-20,11.290292,33.823498,6.939376,19.300711,NA,23.17503,20.813341,3.171574,1.335105,4.257666,3.125585,3.552718,6.375505,2.652801,NA,5.657676,12.82529,13.213683,11.176717,5.262976,10.531155,14.453559,3.487855,18.754183,11.073205,3.403986,2.098877,6.848742,7.031251,NA,4.363631,14.326768,29.682587,7.740721,36.734673
2013-09-23,11.290292,33.317356,6.871716,18.9776,NA,23.264858,20.673925,3.272679,1.315428,4.214822,3.098903,3.548377,6.335553,2.606624,NA,5.589114,12.800263,13.029304,11.06853,5.367742,10.495489,14.049106,3.459359,18.862638,11.009931,3.391767,2.073782,6.812651,7.031251,NA,4.312842,14.07515,29.152319,7.706555,36.232162
2013-09-24,11.336016,34.178188,6.83706,19.23118,NA,23.246893,20.902958,3.405714,1.322458,4.261239,3.083656,3.523199,6.387799,2.651208,NA,5.617046,12.907529,13.046379,11.201683,5.585198,10.591781,14.001387,3.491111,18.896008,11.097542,3.438899,2.095075,6.998263,7.113235,NA,4.326814,14.249349,29.327682,7.723639,36.036263
2013-09-25,10.852551,34.943375,6.9303,19.443861,NA,23.363667,20.853161,3.703714,1.324568,4.321226,3.13702,3.494549,6.46924,2.65519,NA,5.501929,13.043397,13.189783,11.22249,5.586079,11.016165,13.983211,3.504952,19.104574,11.044002,3.541892,2.093554,7.357458,7.137347,NA,4.439295,14.369352,29.219122,7.750957,36.112915
2013-09-26,10.924894,34.449192,6.931124,19.280262,NA,23.264858,20.813341,3.490859,1.360416,4.341934,3.167513,3.472843,6.473849,2.648024,NA,5.459606,13.143511,13.247827,11.14343,5.620414,11.091056,13.826428,3.533447,19.054522,11.102409,3.517453,2.028915,7.450263,7.113235,NA,4.435149,14.423544,28.91432,7.856986,35.865917
2013-09-27,10.921056,33.664085,6.931124,19.235268,NA,23.282822,20.265659,3.267356,1.301366,4.343365,3.087467,3.445928,6.423141,2.613789,NA,5.440137,13.036245,13.200024,11.06853,5.686443,10.984069,13.703728,3.530191,18.97109,10.854175,3.515707,2.012946,7.289571,7.14217,NA,4.370886,14.334511,28.409103000000002,7.89454,36.002197
2013-09-30,10.936325,33.520611,6.988884,19.223001,NA,23.534338,20.235722,3.192858,1.308396,4.304805,3.068409,3.452874,6.422363,2.582739,NA,5.424902,12.95401,13.148809,11.060206,5.675879,11.005467,13.792344,3.496811,19.004463,10.790899,3.526181,2.012185,7.312772,7.065009,NA,4.360522,14.187412,28.267139,7.870612,36.002197
2013-10-01,11.107553,33.691978,6.985584,20.114618,NA,23.642126,20.534512,3.230112,1.33159,4.401922,3.133208,3.567478,6.593417,2.668453,NA,5.409665,13.143511,13.404886,11.280745,5.963766,11.087491,13.883232,3.539961,19.079544,10.956389,3.603861,2.042604,7.443388,7.277201,NA,4.438258,14.400319,28.709728,8.00396,36.181057
2013-10-02,11.320747,34.038704,7.276856,19.39069,NA,23.471455,20.763544,3.192858,1.347761,4.414063,3.198007,3.565742,6.613633,2.683816,NA,5.417284,13.293682,13.486834,11.359806,5.919747,11.265802,13.701457,3.531819,18.854296,11.214358,3.604734,2.038041,7.385815,7.233799,NA,4.485937,14.276443,28.876745,8.072363,35.887203
2013-10-03,11.256,33.751766,7.209196,19.55838,NA,23.323248,20.683905,3.203505,1.317537,4.381927,3.43052,3.53709,6.552209,2.695946,NA,5.494311,13.082728,13.357088,11.2641,5.933833,11.173079,13.631017,3.494368,18.854296,11.413919,3.561093,2.041082,7.353161,7.185573,NA,4.456915,14.086763,28.759832,8.068974,35.899982
2013-10-04,11.400685,33.660099,7.212496,19.705622,NA,23.080715,20.723724,3.278002,1.328777,4.519038,3.727831,3.642145,6.677392,2.821282,NA,5.493464,13.043397,13.2888,11.234973,6.008667,11.226573,13.567394,3.507394,18.829268,11.418786,3.543637,2.073022,7.354019,7.253088,NA,4.511848,14.218379,28.747301,8.233031,36.283264
2013-10-07,11.465436,33.711906,7.215796,19.554293,NA,22.869625,21.032394,3.272679,1.323161,4.520469,3.788818,3.734458,6.639293,2.818856,NA,5.468071,13.032671,13.28197,11.15175,5.917986,11.219442,13.519678,3.499253,18.654076,10.956389,3.474684,2.045645,7.395267,7.204863,NA,4.60617,14.10999,28.555237,8.181783,35.82333
2013-10-08,11.461598,33.297432,7.198468,19.55838,NA,22.725906,20.82332,3.246072,1.298553,4.47262,3.861241,3.846962,6.564651,2.829369,NA,5.407972,12.939708,13.271724,11.093496,5.969929,11.101754,13.433333,3.469129,18.578989,10.557267,3.409223,2.010664,7.604941,7.330248,NA,4.591659,14.125475,28.546892,8.140765,35.265453
2013-10-09,11.564399,33.827477,7.257053,19.631998,NA,22.932503,20.763544,3.379107,1.311209,4.533319,3.842182,3.853938,6.659507,2.986241,NA,5.42998,12.846745,13.480005,11.056046,6.057088,11.511873,13.383345,3.527749,18.854296,10.71789,3.367328,2.022831,7.737275,7.282023,NA,4.684944,14.199024,28.333946,8.277504,35.729637
2013-10-10,11.724275,34.237972,7.408052,20.041004,NA,23.233421,21.410818,3.272679,1.337917,4.688286,3.845994,4.008307,6.873328,3.118047,NA,5.463839,13.068426,13.67121,11.255778,6.267501,11.818573,13.222018,3.621377,19.037832,11.374981,3.491268,2.06998,7.702902,7.378474,NA,4.700988,14.392575,29.565676,8.489492,35.227127
2013-10-11,11.823237,34.086533,7.568955,20.188242,NA,23.291807,21.769386,3.08643,1.334402,4.65901,3.849805,3.914116,6.909872,3.084085,NA,5.493464,13.11133,13.688282,11.160073,6.209395,11.793608,13.272006,3.641731,19.112917,11.272766,3.507852,2.096596,7.726963,7.349539,NA,4.713426,14.388704,29.544798,8.499728,35.367661
2013-10-14,11.735705,34.194138,7.582981,19.951021,NA,23.20647,22.446503,3.065147,1.346354,4.711143,3.861241,3.875742,6.951081,3.037993,NA,5.586574,13.290104,13.835105,11.247457,6.136323,11.907727,13.187936,3.642545,19.021149,11.292236,3.526181,2.097357,7.726963,7.48457,NA,4.727979,14.431287,29.770267,8.537354,35.201576
2013-10-15,11.887906,35.648773,7.695199,20.0819,NA,23.188507,23.422506,2.937435,1.356901,4.794692,4.13187,3.948128,7.045939,3.105108,NA,5.767714,13.282956,13.923876,11.334839,6.462067,11.88633,13.312907,3.664527,19.171316,11.331175,3.587278,2.11789,7.733837,7.658181,NA,4.708782,14.539678,30.338116,8.643315,34.707581
